Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
00715 0809c154 sub_809C154 080be9cc  sub_80BE9CC 1.000 1         1         Bytes hash                             
00716 0809c9f8 sub_809C9F8 080bf270  sub_80BF270 1.000 1         1         Bytes hash                             
00717 0809dc28 sub_809DC28 080c04a0  sub_80C04A0 1.000 1         1         Bytes hash                             
00718 0809dc3c sub_809DC3C 080c04b4  sub_80C04B4 1.000 1         1         Bytes hash                             
00719 0809dc50 sub_809DC50 080c04c8  sub_80C04C8 1.000 1         1         Bytes hash                             
00720 0809dc64 sub_809DC64 080c04dc  sub_80C04DC 1.000 1         1         Bytes hash                             
00721 0809dc78 sub_809DC78 080c04f0  sub_80C04F0 1.000 1         1         Bytes hash                             
00722 0809dc8c sub_809DC8C 080c0504  sub_80C0504 1.000 1         1         Bytes hash                             
00723 0809dc98 sub_809DC98 080c0510  sub_80C0510 1.000 1         1         Bytes hash                             
00724 0809dca4 sub_809DCA4 080c051c  sub_80C051C 1.000 1         1         Bytes hash                             
00725 0809dcb8 sub_809DCB8 080c0530  sub_80C0530 1.000 1         1         Bytes hash                             
00726 080163e4 sub_80163E4 0807ddbc  sub_807DDBC 1.000 1         1         Bytes sum                              
00727 08036e00 sub_8036E00 0808046c  sub_808046C 1.000 1         1         Bytes sum                              
00728 08055f24 sub_8055F24 0805e650  sub_805E650 1.000 1         1         Bytes sum                              
00729 0805a4b4 sub_805A4B4 08012d4c  sub_8012D4C 1.000 3         3         Bytes sum                              
00730 0806ae04 sub_806AE04 080790a8  sub_80790A8 1.000 4         4         Bytes sum                              
00731 0806c0c8 sub_806C0C8 0807a9c0  sub_807A9C0 1.000 1         1         Bytes sum                              
00732 0806c1b4 sub_806C1B4 0807a7a4  sub_807A7A4 1.000 1         1         Bytes sum                              
00733 0806c1f4 sub_806C1F4 0807a820  sub_807A820 1.000 1         1         Bytes sum                              
00734 0806c204 sub_806C204 0807a794  sub_807A794 1.000 1         1         Bytes sum                              
00735 0806c244 sub_806C244 0807a840  sub_807A840 1.000 1         1         Bytes sum                              
00736 0806c2b4 sub_806C2B4 0807abd0  sub_807ABD0 1.000 1         1         Bytes sum                              
00737 0806dc24 sub_806DC24 0802bd58  sub_802BD58 1.000 1         1         Bytes sum                              
00738 0806dd84 sub_806DD84 080baab8  sub_80BAAB8 1.000 1         1         Bytes sum                              
00739 0806dea0 sub_806DEA0 0807c1e8  sub_807C1E8 1.000 1         1         Bytes sum                              
00740 0807d16c sub_807D16C 08030b60  sub_8030B60 1.000 1         1         Bytes sum                              
00741 0807d2e0 sub_807D2E0 0800ad84  sub_800AD84 1.000 1         1         Bytes sum                              
00742 0808230c sub_808230C 080bae58  sub_80BAE58 1.000 1         1         Bytes sum                              
00743 08089564 sub_8089564 080446a0  sub_80446A0 1.000 1         1         Bytes sum                              
00744 0808bd58 sub_808BD58 08008340  sub_8008340 1.000 1         1         Bytes sum                              
00745 08000b90 sub_8000B90 08000b88  sub_8000B88 1.000 1         1         Equal assembly                         
00746 08013ebc sub_8013EBC 080138a0  sub_80138A0 1.000 1         1         Equal pseudo-code                      
00747 08013ed8 sub_8013ED8 080138bc  sub_80138BC 1.000 1         1         Equal assembly                         
00748 08014a38 sub_8014A38 08014844  sub_8014844 1.000 1         1         Equal assembly                         
00749 080158b8 sub_80158B8 080156c0  sub_80156C0 1.000 1         1         Equal assembly                         
00750 08017128 sub_8017128 08017608  sub_8017608 1.000 1         1         Equal assembly                         
00751 0801d158 sub_801D158 0801ea6c  sub_801EA6C 1.000 1         1         Equal assembly                         
00752 0801d308 sub_801D308 0801ec1c  sub_801EC1C 1.000 1         1         Equal assembly                         
00753 0801e13c sub_801E13C 0801fe34  sub_801FE34 1.000 1         1         Equal assembly                         
00754 0801e4d0 sub_801E4D0 080202a8  sub_80202A8 1.000 1         1         Equal assembly                         
00755 0801e524 sub_801E524 080202fc  sub_80202FC 1.000 1         1         Equal assembly                         
00756 0801e92c sub_801E92C 080207f0  sub_80207F0 1.000 1         1         Equal assembly                         
00757 080250b0 sub_80250B0 08029a90  sub_8029A90 1.000 5         5         Equal pseudo-code                      
00758 08026194 sub_8026194 0802b15c  sub_802B15C 1.000 1         1         Equal assembly                         
00759 08029aa0 sub_8029AA0 0802f0c8  sub_802F0C8 1.000 3         3         Equal pseudo-code                      
00760 0802d430 sub_802D430 08033648  sub_8033648 1.000 1         1         Equal assembly                         
00761 080312a0 sub_80312A0 08038024  sub_8038024 1.000 1         1         Equal assembly                         
00762 080314b8 sub_80314B8 08038238  sub_8038238 1.000 1         1         Equal assembly                         
00763 08031740 sub_8031740 080384c0  sub_80384C0 1.000 1         1         Equal assembly                         
00764 08031748 sub_8031748 080384c8  sub_80384C8 1.000 1         1         Equal assembly                         
00765 08036b38 sub_8036B38 0803e078  sub_803E078 1.000 1         1         Equal assembly                         
00766 08040098 sub_8040098 080489c8  sub_80489C8 1.000 1         1         Equal pseudo-code                      
00767 08040768 sub_8040768 080490b4  sub_80490B4 1.000 1         1         Equal assembly                         
00768 08046b5c sub_8046B5C 08050290  sub_8050290 1.000 1         1         Equal assembly                         
00769 08046b6c sub_8046B6C 080502a0  sub_80502A0 1.000 1         1         Equal assembly                         
00770 08047b3c sub_8047B3C 08050e58  sub_8050E58 1.000 5         5         Equal pseudo-code                      
00771 08047b6c sub_8047B6C 08050e88  sub_8050E88 1.000 6         6         Equal pseudo-code                      
00772 0805cb64 sub_805CB64 08068d24  sub_8068D24 1.000 1         1         Equal assembly                         
00773 0806dba0 sub_806DBA0 0800a578  sub_800A578 1.000 1         1         Equal assembly                         
00774 0806dc48 sub_806DC48 0808fed8  sub_808FED8 1.000 1         1         Equal assembly                         
00775 0806e9e0 sub_806E9E0 0807b7f0  sub_807B7F0 1.000 1         1         Equal assembly                         
00776 0806f414 sub_806F414 0808125c  sub_808125C 1.000 1         1         Equal assembly                         
00777 08071830 sub_8071830 08083ac0  sub_8083AC0 1.000 1         1         Equal pseudo-code                      
00778 08082abc sub_8082ABC 08004b20  sub_8004B20 1.000 1         1         Equal assembly                         
00779 08094f08 sub_8094F08 080b03d4  sub_80B03D4 1.000 1         1         Equal assembly                         
00780 0809c178 sub_809C178 080be9f0  sub_80BE9F0 1.000 1         1         Equal pseudo-code                      
00781 0809c704 sub_809C704 080bef7c  sub_80BEF7C 1.000 1         1         Equal assembly                         
00782 0809dd1c sub_809DD1C 080c059c  sub_80C059C 1.000 1         1         Equal pseudo-code                      
00783 0809dd24 sub_809DD24 080c05a4  sub_80C05A4 1.000 1         1         Equal pseudo-code                      
00784 0809df20 sub_809DF20 080c07a0  sub_80C07A0 1.000 1         1         Equal pseudo-code                      
00785 0809df2c sub_809DF2C 080c07ac  sub_80C07AC 1.000 1         1         Equal pseudo-code                      
00786 0809df30 sub_809DF30 080c07b0  sub_80C07B0 1.000 1         1         Equal pseudo-code                      
00787 0809df34 sub_809DF34 080c07b4  sub_80C07B4 1.000 1         1         Equal pseudo-code                      
00788 0809df38 sub_809DF38 080c07b8  sub_80C07B8 1.000 1         1         Equal pseudo-code                      
00789 0809df3c sub_809DF3C 080c07bc  sub_80C07BC 1.000 1         1         Equal pseudo-code                      
00790 0809df40 sub_809DF40 080c07c0  sub_80C07C0 1.000 1         1         Equal pseudo-code                      
00791 0809e0b4 sub_809E0B4 080c09a4  sub_80C09A4 1.000 23        23        Equal pseudo-code                      
00792 0809e12c sub_809E12C 080c0a1c  sub_80C0A1C 1.000 32        32        Equal pseudo-code                      
00793 08000b38 sub_8000B38 08000b30  sub_8000B30 1.000 5         5         Same cleaned up assembly or pseudo-code
00794 08000c88 sub_8000C88 08000c80  sub_8000C80 1.000 5         5         Same cleaned up assembly or pseudo-code
00795 08000e38 sub_8000E38 08000e38  sub_8000E38 1.000 4         4         Same cleaned up assembly or pseudo-code
00796 08000e5c sub_8000E5C 08000e5c  sub_8000E5C 1.000 4         4         Same cleaned up assembly or pseudo-code
00797 08000f58 sub_8000F58 08000f58  sub_8000F58 1.000 2         2         Same cleaned up assembly or pseudo-code
00798 0800105c sub_800105C 0800105c  sub_800105C 1.000 6         6         Same cleaned up assembly or pseudo-code
00799 08001550 sub_8001550 080017e8  sub_80017E8 1.000 1         1         Same cleaned up assembly or pseudo-code
00800 08001580 sub_8001580 08001818  sub_8001818 1.000 1         1         Same cleaned up assembly or pseudo-code
00801 080015a4 sub_80015A4 0800183c  sub_800183C 1.000 4         4         Same cleaned up assembly or pseudo-code
