Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
01116 080bc754 sub_80BC754 080c1594  sub_80C1594 1.000 4         4         Function hash                          
01117 080bc898 sub_80BC898 080c16d8  sub_80C16D8 1.000 3         3         Function hash                          
01118 080bc8bc sub_80BC8BC 080c16fc  sub_80C16FC 1.000 4         4         Function hash                          
01119 080bc8ec sub_80BC8EC 080c172c  sub_80C172C 1.000 14        14        Function hash                          
01120 080bca1c sub_80BCA1C 080c185c  sub_80C185C 1.000 7         7         Function hash                          
01121 080bca54 sub_80BCA54 080c1894  sub_80C1894 1.000 5         5         Function hash                          
01122 080bca90 sub_80BCA90 080c18d0  sub_80C18D0 1.000 7         7         Function hash                          
01123 080bcde4 sub_80BCDE4 080c1bfc  sub_80C1BFC 1.000 11        11        Function hash                          
01124 080bcfb4 sub_80BCFB4 080c1dc0  sub_80C1DC0 1.000 3         3         Function hash                          
01125 080bd014 sub_80BD014 080c1e20  sub_80C1E20 1.000 7         7         Function hash                          
01126 080bd20c sub_80BD20C 080c2018  sub_80C2018 1.000 3         3         Function hash                          
01127 080bd660 sub_80BD660 080c246c  sub_80C246C 1.000 6         6         Function hash                          
01128 080be068 sub_80BE068 080c2e50  sub_80C2E50 1.000 1         1         Function hash                          
01129 080be12c sub_80BE12C 080c2f14  sub_80C2F14 1.000 11        11        Function hash                          
01130 080be330 sub_80BE330 080c3118  sub_80C3118 1.000 6         6         Function hash                          
01131 080be594 sub_80BE594 080c3380  sub_80C3380 1.000 8         8         Function hash                          
01132 080be9d8 sub_80BE9D8 080c37c4  sub_80C37C4 1.000 9         9         Function hash                          
01133 080bee9c sub_80BEE9C 080c3c88  sub_80C3C88 1.000 10        10        Function hash                          
01134 080bef20 sub_80BEF20 080c3d0c  sub_80C3D0C 1.000 5         5         Function hash                          
01135 080bf2ac sub_80BF2AC 080c4098  sub_80C4098 1.000 3         3         Function hash                          
01136 080bf788 sub_80BF788 080c456c  sub_80C456C 1.000 1         1         Function hash                          
01137 080bf7b4 sub_80BF7B4 080c4598  sub_80C4598 1.000 1         1         Function hash                          
01138 080bf7dc sub_80BF7DC 080c45c0  sub_80C45C0 1.000 1         1         Function hash                          
01139 080bfd80 sub_80BFD80 080c4b64  sub_80C4B64 1.000 1         1         Function hash                          
01140 080c089c sub_80C089C 080c5668  sub_80C5668 1.000 17        17        Function hash                          
01141 080c0fb0 sub_80C0FB0 080c5d7c  sub_80C5D7C 1.000 1         1         Function hash                          
01142 080c1bf8 sub_80C1BF8 080c69b4  sub_80C69B4 1.000 23        23        Function hash                          
01143 080c1da0 sub_80C1DA0 080c6b5c  sub_80C6B5C 1.000 1         1         Function hash                          
01144 080c35c4 sub_80C35C4 080c837c  sub_80C837C 1.000 1         1         Function hash                          
01145 080c3a64 sub_80C3A64 080c881c  sub_80C881C 1.000 1         1         Function hash                          
01146 080c4070 sub_80C4070 080c8e28  sub_80C8E28 1.000 4         4         Function hash                          
01147 080c4088 sub_80C4088 080c8e40  sub_80C8E40 1.000 4         4         Function hash                          
01148 080c409c sub_80C409C 080c8e54  sub_80C8E54 1.000 3         3         Function hash                          
01149 080c5f84 sub_80C5F84 080cad78  sub_80CAD78 1.000 1         1         Function hash                          
01150 080c5fb4 sub_80C5FB4 080cada8  sub_80CADA8 1.000 1         1         Function hash                          
01151 080c677c sub_80C677C 080cb6c8  sub_80CB6C8 1.000 3         3         Function hash                          
01152 080c6794 sub_80C6794 080cb6e0  sub_80CB6E0 1.000 3         3         Function hash                          
01153 080c67c0 sub_80C67C0 080cb70c  sub_80CB70C 1.000 3         3         Function hash                          
01154 080c69b0 sub_80C69B0 080cb8bc  sub_80CB8BC 1.000 3         3         Function hash                          
01155 080c7844 sub_80C7844 080cc754  sub_80CC754 1.000 6         6         Function hash                          
01156 080c78bc sub_80C78BC 080cc7cc  sub_80CC7CC 1.000 5         5         Function hash                          
01157 080cc468 sub_80CC468 080d1184  sub_80D1184 1.000 1         1         Function hash                          
01158 080cd330 sub_80CD330 080d2028  sub_80D2028 1.000 6         6         Function hash                          
01159 080cd67c sub_80CD67C 080d236c  sub_80D236C 1.000 4         4         Function hash                          
01160 080cda38 sub_80CDA38 080d2728  sub_80D2728 1.000 4         4         Function hash                          
01161 080ce248 sub_80CE248 080d2f44  sub_80D2F44 1.000 8         8         Function hash                          
01162 080ce28c sub_80CE28C 080d2f88  sub_80D2F88 1.000 7         7         Function hash                          
01163 080ce588 sub_80CE588 080d3284  sub_80D3284 1.000 5         5         Function hash                          
01164 080cec68 sub_80CEC68 080d3964  sub_80D3964 1.000 5         5         Function hash                          
01165 080cef48 sub_80CEF48 080d3c44  sub_80D3C44 1.000 20        20        Function hash                          
01166 080cf4c8 sub_80CF4C8 080d41c0  sub_80D41C0 1.000 16        16        Function hash                          
01167 080cf54c sub_80CF54C 080d4244  sub_80D4244 1.000 74        74        Function hash                          
01168 080cf8f0 sub_80CF8F0 080d45e8  sub_80D45E8 1.000 1         1         Function hash                          
01169 080cf908 sub_80CF908 080d4600  sub_80D4600 1.000 8         8         Function hash                          
01170 080cf928 sub_80CF928 080d4620  sub_80D4620 1.000 5         5         Function hash                          
01171 080cf958 sub_80CF958 080d4650  sub_80D4650 1.000 3         3         Function hash                          
01172 080cf972 sub_80CF972 080d466a  sub_80D466A 1.000 5         5         Function hash                          
01173 080cf98c sub_80CF98C 080d4684  sub_80D4684 1.000 3         3         Function hash                          
01174 080cf998 sub_80CF998 080d4690  sub_80D4690 1.000 2         2         Function hash                          
01175 080cf9b8 sub_80CF9B8 080d46b0  sub_80D46B0 1.000 5         5         Function hash                          
01176 080cf9d4 sub_80CF9D4 080d46cc  sub_80D46CC 1.000 3         3         Function hash                          
01177 080cf9e8 sub_80CF9E8 080d46e0  sub_80D46E0 1.000 6         6         Function hash                          
01178 080cfa4c sub_80CFA4C 080d4744  sub_80D4744 1.000 1         1         Function hash                          
01179 080cfad8 sub_80CFAD8 080d47d0  sub_80D47D0 1.000 3         3         Function hash                          
01180 080cfb04 sub_80CFB04 080d47fc  sub_80D47FC 1.000 2         2         Function hash                          
01181 080cfb1c sub_80CFB1C 080d4814  sub_80D4814 1.000 8         8         Function hash                          
01182 080cfb68 sub_80CFB68 080d4860  sub_80D4860 1.000 76        76        Function hash                          
01183 080cfdd0 sub_80CFDD0 080d4ac8  sub_80D4AC8 1.000 11        11        Function hash                          
01184 080cfe14 sub_80CFE14 080d4b0c  sub_80D4B0C 1.000 5         5         Function hash                          
01185 080cfe44 sub_80CFE44 080d4b3c  sub_80D4B3C 1.000 59        59        Function hash                          
01186 080d0044 sub_80D0044 080d4d3c  sub_80D4D3C 1.000 11        11        Function hash                          
01187 080d0084 sub_80D0084 080d4d7c  sub_80D4D7C 1.000 4         4         Function hash                          
01188 080d00ac sub_80D00AC 080d4da4  sub_80D4DA4 1.000 3         3         Function hash                          
01189 080d00c0 sub_80D00C0 080d4db8  sub_80D4DB8 1.000 3         3         Function hash                          
01190 080d00d4 sub_80D00D4 080d4dcc  sub_80D4DCC 1.000 3         3         Function hash                          
01191 080d013c sub_80D013C 080d4e34  sub_80D4E34 1.000 3         3         Function hash                          
01192 080d0158 sub_80D0158 080d4e50  sub_80D4E50 1.000 3         3         Function hash                          
01193 080d0178 sub_80D0178 080d4e70  sub_80D4E70 1.000 4         4         Function hash                          
01194 080d01fc sub_80D01FC 080d4ef4  sub_80D4EF4 1.000 1         1         Function hash                          
01195 080d0228 sub_80D0228 080d4f20  sub_80D4F20 1.000 6         6         Function hash                          
01196 080d0274 sub_80D0274 080d4f6c  sub_80D4F6C 1.000 7         7         Function hash                          
01197 080d02c8 sub_80D02C8 080d4fc0  sub_80D4FC0 1.000 3         3         Function hash                          
01198 080d02fc sub_80D02FC 080d4ff4  sub_80D4FF4 1.000 3         3         Function hash                          
01199 080d0330 sub_80D0330 080d5028  sub_80D5028 1.000 4         4         Function hash                          
01200 080d0368 sub_80D0368 080d5060  sub_80D5060 1.000 4         4         Function hash                          
01201 080d03a4 sub_80D03A4 080d509c  sub_80D509C 1.000 3         3         Function hash                          
01202 080d03c4 sub_80D03C4 080d50bc  sub_80D50BC 1.000 3         3         Function hash                          
01203 080d03ec sub_80D03EC 080d50e4  sub_80D50E4 1.000 7         7         Function hash                          
