Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                                                    
----  -------  ----        --------- ------      ----- --------- --------- -----------                                                    
04258 080197c8 sub_80197C8 080197f0  sub_80197F0 1.000 3         3         Mnemonics small-primes-product                                 
04259 0801ca28 sub_801CA28 0801c8e4  sub_801C8E4 1.000 3         3         Mnemonics small-primes-product                                 
04260 0801d184 sub_801D184 0801d098  sub_801D098 1.000 3         3         Mnemonics small-primes-product                                 
04261 0801da38 sub_801DA38 0800d45c  sub_800D45C 1.000 3         3         Mnemonics small-primes-product                                 
04262 080200cc sub_80200CC 08020924  sub_8020924 1.000 3         3         Mnemonics small-primes-product                                 
04263 0802037c sub_802037C 08020ba4  sub_8020BA4 1.000 3         3         Mnemonics small-primes-product                                 
04264 08020f20 sub_8020F20 0800d474  sub_800D474 1.000 3         3         Mnemonics small-primes-product                                 
04265 08021a8c sub_8021A8C 080b9238  sub_80B9238 1.000 3         3         Mnemonics small-primes-product                                 
04266 08022154 sub_8022154 08023c2c  sub_8023C2C 1.000 3         3         Mnemonics small-primes-product                                 
04267 08028354 sub_8028354 08029d24  sub_8029D24 1.000 3         3         Mnemonics small-primes-product                                 
04268 08028a60 sub_8028A60 0802a4f0  sub_802A4F0 1.000 3         3         Mnemonics small-primes-product                                 
04269 0802a1bc sub_802A1BC 0802c21c  sub_802C21C 1.000 3         3         Mnemonics small-primes-product                                 
04270 0802b6d0 sub_802B6D0 0802d850  sub_802D850 1.000 3         3         Mnemonics small-primes-product                                 
04271 0802da80 sub_802DA80 080302e0  sub_80302E0 1.000 3         3         Mnemonics small-primes-product                                 
04272 0802db64 sub_802DB64 080303c4  sub_80303C4 1.000 3         3         Mnemonics small-primes-product                                 
04273 0802ddb8 sub_802DDB8 0803061c  sub_803061C 1.000 3         3         Mnemonics small-primes-product                                 
04274 0802df54 sub_802DF54 080307b8  sub_80307B8 1.000 3         3         Mnemonics small-primes-product                                 
04275 08031740 sub_8031740 08012bdc  sub_8012BDC 1.000 3         3         Mnemonics small-primes-product                                 
04276 08032cdc sub_8032CDC 08012c3c  sub_8012C3C 1.000 3         3         Mnemonics small-primes-product                                 
04277 080395ec sub_80395EC 0803dff8  sub_803DFF8 1.000 3         3         Mnemonics small-primes-product                                 
04278 0803e248 sub_803E248 08043190  sub_8043190 1.000 3         3         Mnemonics small-primes-product                                 
04279 080408f8 sub_80408F8 0804583c  sub_804583C 1.000 3         3         Mnemonics small-primes-product                                 
04280 08041f70 sub_8041F70 08046eac  sub_8046EAC 1.000 3         3         Mnemonics small-primes-product                                 
04281 08043290 sub_8043290 080480f8  sub_80480F8 1.000 3         3         Mnemonics small-primes-product                                 
04282 08044d14 sub_8044D14 08049ac8  sub_8049AC8 1.000 3         3         Mnemonics small-primes-product                                 
04283 08046594 sub_8046594 0804b340  sub_804B340 1.000 3         3         Mnemonics small-primes-product                                 
04284 08048a2c sub_8048A2C 0804d584  sub_804D584 1.000 3         3         Mnemonics small-primes-product                                 
04285 08048cf0 sub_8048CF0 0804d88c  sub_804D88C 1.000 3         3         Mnemonics small-primes-product                                 
04286 080490f4 sub_80490F4 0804dc9c  sub_804DC9C 1.000 3         3         Mnemonics small-primes-product                                 
04287 0804a27c sub_804A27C 0804edfc  sub_804EDFC 1.000 3         3         Mnemonics small-primes-product                                 
04288 0804a2ac sub_804A2AC 0804ee5c  sub_804EE5C 1.000 3         3         Mnemonics small-primes-product                                 
04289 0804a2dc sub_804A2DC 0804ee2c  sub_804EE2C 1.000 3         3         Mnemonics small-primes-product                                 
04290 0804a740 sub_804A740 0804f528  sub_804F528 1.000 3         3         Mnemonics small-primes-product                                 
04291 0804a95c sub_804A95C 0804f844  sub_804F844 1.000 3         3         Mnemonics small-primes-product                                 
04292 08051214 sub_8051214 08056bf0  sub_8056BF0 1.000 3         3         Mnemonics small-primes-product                                 
04293 0806546c sub_806546C 08086848  sub_8086848 1.000 3         3         Mnemonics small-primes-product                                 
04294 0806609c sub_806609C 08079aa8  sub_8079AA8 1.000 3         3         Mnemonics small-primes-product                                 
04295 0806a5c0 sub_806A5C0 08076cac  sub_8076CAC 1.000 3         3         Mnemonics small-primes-product                                 
04296 0806a888 sub_806A888 08076f78  sub_8076F78 1.000 3         3         Mnemonics small-primes-product                                 
04297 0807ae6c sub_807AE6C 080c3238  sub_80C3238 1.000 3         3         Mnemonics small-primes-product                                 
04298 0807e63c sub_807E63C 080c6e14  sub_80C6E14 1.000 3         3         Mnemonics small-primes-product                                 
04299 08081900 sub_8081900 0808a2a0  sub_808A2A0 1.000 3         3         Mnemonics small-primes-product                                 
04300 080819c8 sub_80819C8 0808a368  sub_808A368 1.000 3         3         Mnemonics small-primes-product                                 
04301 0808241c sub_808241C 0808ae20  sub_808AE20 1.000 3         3         Mnemonics small-primes-product                                 
04302 080839f0 sub_80839F0 0801da74  sub_801DA74 1.000 3         3         Mnemonics small-primes-product                                 
04303 080857e0 sub_80857E0 0808e588  sub_808E588 1.000 3         3         Mnemonics small-primes-product                                 
04304 08086c00 sub_8086C00 0808fa04  sub_808FA04 1.000 3         3         Mnemonics small-primes-product                                 
04305 08087028 sub_8087028 0808fdf0  sub_808FDF0 1.000 3         3         Mnemonics small-primes-product                                 
