Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
00317 08016820 sub_8016820 08016c80  sub_8016C80 1.000 13        13        Function hash                          
00318 08016948 sub_8016948 08016da4  sub_8016DA4 1.000 14        14        Function hash                          
00319 08016d0c sub_8016D0C 08017160  sub_8017160 1.000 6         6         Function hash                          
00320 08016d38 sub_8016D38 0801718c  sub_801718C 1.000 6         6         Function hash                          
00321 08016d60 sub_8016D60 080171b4  sub_80171B4 1.000 11        11        Function hash                          
00322 08016db4 sub_8016DB4 08017208  sub_8017208 1.000 12        12        Function hash                          
00323 08017148 sub_8017148 0801759c  sub_801759C 1.000 4         4         Function hash                          
00324 08017178 sub_8017178 080175cc  sub_80175CC 1.000 6         6         Function hash                          
00325 0801725c sub_801725C 08017664  sub_8017664 1.000 4         4         Function hash                          
00326 08017294 sub_8017294 0801769c  sub_801769C 1.000 4         4         Function hash                          
00327 080172bc sub_80172BC 080176c4  sub_80176C4 1.000 4         4         Function hash                          
00328 08017340 sub_8017340 08017748  sub_8017748 1.000 4         4         Function hash                          
00329 08017384 sub_8017384 0801778c  sub_801778C 1.000 1         1         Function hash                          
00330 08017400 sub_8017400 08017808  sub_8017808 1.000 4         4         Function hash                          
00331 0801746c sub_801746C 08017874  sub_8017874 1.000 3         3         Function hash                          
00332 080174d8 sub_80174D8 080178c8  sub_80178C8 1.000 5         5         Function hash                          
00333 0801754c sub_801754C 0801793c  sub_801793C 1.000 7         7         Function hash                          
00334 080175bc sub_80175BC 080179ac  sub_80179AC 1.000 3         3         Function hash                          
00335 080175e8 sub_80175E8 080179d8  sub_80179D8 1.000 4         4         Function hash                          
00336 08017654 sub_8017654 08017a44  sub_8017A44 1.000 6         6         Function hash                          
00337 08017674 sub_8017674 08017a64  sub_8017A64 1.000 3         3         Function hash                          
00338 08017688 sub_8017688 08017a78  sub_8017A78 1.000 8         8         Function hash                          
00339 080176dc sub_80176DC 08017acc  sub_8017ACC 1.000 6         6         Function hash                          
00340 08017734 sub_8017734 08017b24  sub_8017B24 1.000 4         4         Function hash                          
00341 08017754 sub_8017754 08017b44  sub_8017B44 1.000 7         7         Function hash                          
00342 08017930 sub_8017930 08017d20  sub_8017D20 1.000 10        10        Function hash                          
00343 080179bc sub_80179BC 08017dac  sub_8017DAC 1.000 6         6         Function hash                          
00344 08017c64 sub_8017C64 08018054  sub_8018054 1.000 24        24        Function hash                          
00345 08017d34 sub_8017D34 08018124  sub_8018124 1.000 8         8         Function hash                          
00346 08017d70 sub_8017D70 08018160  sub_8018160 1.000 9         9         Function hash                          
00347 08017db4 sub_8017DB4 080181a4  sub_80181A4 1.000 3         3         Function hash                          
00348 08017de4 sub_8017DE4 080181d4  sub_80181D4 1.000 1         1         Function hash                          
00349 08017e08 sub_8017E08 080181f8  sub_80181F8 1.000 3         3         Function hash                          
00350 08017e5c sub_8017E5C 0801824c  sub_801824C 1.000 1         1         Function hash                          
00351 08017eb8 sub_8017EB8 080182a8  sub_80182A8 1.000 10        10        Function hash                          
00352 080183f4 sub_80183F4 080187e4  sub_80187E4 1.000 6         6         Function hash                          
00353 08018450 sub_8018450 08018840  sub_8018840 1.000 7         7         Function hash                          
00354 080184dc sub_80184DC 080188cc  sub_80188CC 1.000 1         1         Function hash                          
00355 08018504 sub_8018504 080188f4  sub_80188F4 1.000 3         3         Function hash                          
00356 08018578 sub_8018578 08018968  sub_8018968 1.000 8         8         Function hash                          
00357 08018624 sub_8018624 08018a14  sub_8018A14 1.000 6         6         Function hash                          
00358 0801871c sub_801871C 08018b0c  sub_8018B0C 1.000 14        14        Function hash                          
00359 0801878c sub_801878C 08018b7c  sub_8018B7C 1.000 5         5         Function hash                          
00360 080187bc sub_80187BC 08018bac  sub_8018BAC 1.000 1         1         Function hash                          
00361 080187d4 sub_80187D4 08018bc4  sub_8018BC4 1.000 9         9         Function hash                          
00362 08018814 sub_8018814 08018c04  sub_8018C04 1.000 4         4         Function hash                          
00363 08018888 sub_8018888 08018c78  sub_8018C78 1.000 8         8         Function hash                          
00364 08018bd8 sub_8018BD8 08018fc8  sub_8018FC8 1.000 5         5         Function hash                          
00365 08018bf4 sub_8018BF4 08018fe4  sub_8018FE4 1.000 7         7         Function hash                          
00366 08018c20 sub_8018C20 08019010  sub_8019010 1.000 4         4         Function hash                          
00367 08018d20 sub_8018D20 08019108  sub_8019108 1.000 4         4         Function hash                          
00368 08018d38 sub_8018D38 08019120  sub_8019120 1.000 4         4         Function hash                          
00369 08018e84 sub_8018E84 0801926c  sub_801926C 1.000 1         1         Function hash                          
00370 08018eec sub_8018EEC 080192d4  sub_80192D4 1.000 48        48        Function hash                          
00371 0801906c sub_801906C 08019454  sub_8019454 1.000 3         3         Function hash                          
00372 08019108 sub_8019108 080194f0  sub_80194F0 1.000 7         7         Function hash                          
00373 0801926c sub_801926C 08019654  sub_8019654 1.000 10        10        Function hash                          
00374 080193bc sub_80193BC 080197a4  sub_80197A4 1.000 1         1         Function hash                          
00375 080193e0 sub_80193E0 080197c8  sub_80197C8 1.000 3         3         Function hash                          
00376 08019454 sub_8019454 0801983c  sub_801983C 1.000 11        11        Function hash                          
00377 08019abc sub_8019ABC 08019ea4  sub_8019EA4 1.000 3         3         Function hash                          
00378 08019c50 sub_8019C50 0801a030  sub_801A030 1.000 1         1         Function hash                          
00379 08019c80 sub_8019C80 0801a060  sub_801A060 1.000 1         1         Function hash                          
00380 08019ce0 sub_8019CE0 0801a0c0  sub_801A0C0 1.000 3         3         Function hash                          
00381 08019d84 sub_8019D84 0801a164  sub_801A164 1.000 7         7         Function hash                          
00382 0801a010 sub_801A010 0801a3f0  sub_801A3F0 1.000 6         6         Function hash                          
00383 0801a044 sub_801A044 0801a424  sub_801A424 1.000 19        19        Function hash                          
00384 0801a0fc sub_801A0FC 0801a4dc  sub_801A4DC 1.000 21        21        Function hash                          
00385 0801a1e8 sub_801A1E8 0801a5c8  sub_801A5C8 1.000 21        21        Function hash                          
00386 0801a2d4 sub_801A2D4 0801a6b4  sub_801A6B4 1.000 24        24        Function hash                          
00387 0801a3d8 sub_801A3D8 0801a7b8  sub_801A7B8 1.000 24        24        Function hash                          
00388 0801b19c sub_801B19C 0801b57c  sub_801B57C 1.000 1         1         Function hash                          
00389 0801c218 sub_801C218 0801c608  sub_801C608 1.000 5         5         Function hash                          
00390 0801d354 sub_801D354 0801d758  sub_801D758 1.000 9         9         Function hash                          
00391 0801d3dc sub_801D3DC 0801d7e0  sub_801D7E0 1.000 11        11        Function hash                          
